model,checkpoint,source,tsne_x,tsne_y
sharedlam2,030000,video_2cam,78.07,-71.39
sharedlam2,030000,video_2cam,-80.89,-45.04
sharedlam2,030000,video_2cam,-99.08,-73.39
sharedlam2,030000,video_2cam,-35.22,-72.02
sharedlam2,030000,video_2cam,-61.76,-5.04
sharedlam2,030000,video_2cam,26.64,-55.49
sharedlam2,030000,video_2cam,-24.08,-31.79
sharedlam2,030000,video_2cam,-37.78,-73.42
sharedlam2,030000,video_2cam,78.66,-99.25
sharedlam2,030000,video_2cam,-115.4,-2.18
sharedlam2,030000,video_2cam,-1.51,-31.88
sharedlam2,030000,video_2cam,-17.39,-63.17
sharedlam2,030000,video_2cam,-55.18,-101.73
sharedlam2,030000,video_2cam,0.24,-56.71
sharedlam2,030000,video_2cam,-72.22,-15.21
sharedlam2,030000,video_2cam,-90.02,-5.23
sharedlam2,030000,video_2cam,38.01,-75.0
sharedlam2,030000,video_2cam,-49.94,-40.68
sharedlam2,030000,video_2cam,79.46,-72.38
sharedlam2,030000,video_2cam,-80.76,-84.08
sharedlam2,030000,video_2cam,59.23,-79.51
sharedlam2,030000,video_2cam,-10.82,-35.87
sharedlam2,030000,video_2cam,-38.73,-113.62
sharedlam2,030000,video_2cam,25.07,-51.55
sharedlam2,030000,video_2cam,-35.71,-41.81
sharedlam2,030000,video_2cam,-70.85,-89.79
sharedlam2,030000,video_2cam,-45.23,-15.81
sharedlam2,030000,video_2cam,63.22,-66.31
sharedlam2,030000,video_2cam,52.46,-51.34
sharedlam2,030000,video_2cam,-3.44,-25.63
sharedlam2,030000,video_2cam,-92.5,-33.23
sharedlam2,030000,video_2cam,92.27,79.57
sharedlam2,030000,video_2cam,34.52,-34.1
sharedlam2,030000,video_2cam,-65.65,-66.78
sharedlam2,030000,video_2cam,66.85,-67.48
sharedlam2,030000,video_2cam,-12.24,-34.85
sharedlam2,030000,video_2cam,-78.03,-1.36
sharedlam2,030000,video_2cam,-19.45,-93.74
sharedlam2,030000,video_2cam,22.91,-108.7
sharedlam2,030000,video_2cam,-56.99,-34.53
sharedlam2,030000,video_2cam,-21.59,-35.96
sharedlam2,030000,video_2cam,47.7,-78.24
sharedlam2,030000,video_2cam,-103.78,18.38
sharedlam2,030000,video_2cam,-10.82,-34.09
sharedlam2,030000,video_2cam,53.07,-54.6
sharedlam2,030000,video_2cam,9.8,-51.3
sharedlam2,030000,video_2cam,24.03,-50.9
sharedlam2,030000,video_2cam,-42.05,-111.98
sharedlam2,030000,video_2cam,-87.44,-5.52
sharedlam2,030000,video_2cam,-33.82,-112.55
sharedlam2,030000,video_2cam,29.17,-42.81
sharedlam2,030000,video_2cam,-101.46,17.65
sharedlam2,030000,video_2cam,-72.31,-15.58
sharedlam2,030000,video_2cam,-92.32,-33.18
sharedlam2,030000,video_2cam,-76.9,-7.93
sharedlam2,030000,video_2cam,-84.99,-69.83
sharedlam2,030000,video_2cam,-13.08,-79.4
sharedlam2,030000,video_2cam,-62.71,-11.23
sharedlam2,030000,video_2cam,-94.43,-33.6
sharedlam2,030000,video_2cam,45.19,-103.4
sharedlam2,030000,video_2cam,-69.0,-68.38
sharedlam2,030000,video_2cam,-71.3,-65.31
sharedlam2,030000,video_2cam,79.92,-98.53
sharedlam2,030000,video_2cam,-93.35,15.72
sharedlam2,030000,video_2cam,25.43,-73.51
sharedlam2,030000,video_2cam,-69.47,6.74
sharedlam2,030000,video_2cam,75.62,-83.56
sharedlam2,030000,video_2cam,39.01,-57.72
sharedlam2,030000,video_2cam,-14.54,-28.92
sharedlam2,030000,video_2cam,-71.72,-38.66
sharedlam2,030000,video_2cam,40.29,-76.79
sharedlam2,030000,video_2cam,-8.71,-59.54
sharedlam2,030000,video_2cam,-96.29,-58.2
sharedlam2,030000,video_2cam,81.41,-73.3
sharedlam2,030000,video_2cam,11.82,-39.46
sharedlam2,030000,video_2cam,-68.99,-74.15
sharedlam2,030000,video_2cam,18.19,-1.25
sharedlam2,030000,video_2cam,27.64,-44.01
sharedlam2,030000,video_2cam,-7.82,-46.89
sharedlam2,030000,video_2cam,-5.72,-23.39
sharedlam2,030000,video_2cam,-71.74,-96.72
sharedlam2,030000,video_2cam,-30.89,-121.95
sharedlam2,030000,video_2cam,-78.11,-0.85
sharedlam2,030000,video_2cam,-35.1,-112.83
sharedlam2,030000,video_2cam,63.69,-98.49
sharedlam2,030000,video_2cam,-62.08,7.2
sharedlam2,030000,video_2cam,42.1,-56.58
sharedlam2,030000,video_2cam,46.0,-103.59
sharedlam2,030000,video_2cam,29.07,-90.12
sharedlam2,030000,video_2cam,43.61,-68.38
sharedlam2,030000,video_2cam,-26.97,-30.13
sharedlam2,030000,video_2cam,-60.61,-108.05
sharedlam2,030000,video_2cam,17.48,-90.6
sharedlam2,030000,video_2cam,-69.98,7.03
sharedlam2,030000,video_2cam,-65.45,-50.04
sharedlam2,030000,video_2cam,-52.12,-109.3
sharedlam2,030000,video_2cam,-77.53,-40.85
sharedlam2,030000,video_2cam,59.48,-103.29
sharedlam2,030000,video_2cam,32.08,-82.69
sharedlam2,030000,video_2cam,17.93,1.66
sharedlam2,030000,video_2cam,-96.08,-48.56
sharedlam2,030000,video_2cam,-6.4,-55.29
sharedlam2,030000,video_2cam,-9.76,-43.45
sharedlam2,030000,video_2cam,-18.72,-126.77
sharedlam2,030000,video_2cam,-73.7,-29.12
sharedlam2,030000,video_2cam,-8.62,-52.24
sharedlam2,030000,video_2cam,-62.14,-8.65
sharedlam2,030000,video_2cam,-4.9,-63.56
sharedlam2,030000,video_2cam,38.33,-104.78
sharedlam2,030000,video_2cam,22.0,-39.52
sharedlam2,030000,video_2cam,-50.37,-11.83
sharedlam2,030000,video_2cam,20.55,-62.12
sharedlam2,030000,video_2cam,-25.96,-36.62
sharedlam2,030000,video_2cam,-35.83,-41.73
sharedlam2,030000,video_2cam,17.35,4.32
sharedlam2,030000,video_2cam,-9.47,-54.43
sharedlam2,030000,video_2cam,-120.92,-18.63
sharedlam2,030000,video_2cam,42.38,-56.37
sharedlam2,030000,video_2cam,-71.01,-98.08
sharedlam2,030000,video_2cam,13.85,-61.2
sharedlam2,030000,video_2cam,-27.66,-74.72
sharedlam2,030000,video_2cam,76.96,-81.17
sharedlam2,030000,video_2cam,-58.96,-109.24
sharedlam2,030000,video_2cam,-55.62,-31.96
sharedlam2,030000,video_2cam,-97.15,8.41
sharedlam2,030000,video_2cam,-10.55,-22.19
sharedlam2,030000,video_2cam,-11.63,-49.64
sharedlam2,030000,video_2cam,78.64,-64.12
sharedlam2,030000,video_2cam,-98.4,16.48
sharedlam2,030000,video_2cam,-57.91,-36.34
sharedlam2,030000,video_2cam,19.84,-98.64
sharedlam2,030000,video_2cam,40.16,-115.46
sharedlam2,030000,video_2cam,92.4,80.09
sharedlam2,030000,video_2cam,-72.38,-13.95
sharedlam2,030000,video_2cam,52.45,-77.79
sharedlam2,030000,video_2cam,-49.17,-48.61
sharedlam2,030000,video_2cam,-43.73,-43.37
sharedlam2,030000,video_2cam,-67.76,-65.94
sharedlam2,030000,video_2cam,12.72,-71.33
sharedlam2,030000,video_2cam,-70.05,-66.51
sharedlam2,030000,video_2cam,69.02,-68.16
sharedlam2,030000,video_2cam,-69.17,-38.89
sharedlam2,030000,video_2cam,96.4,-80.17
sharedlam2,030000,video_2cam,33.92,-69.06
sharedlam2,030000,video_2cam,18.11,-90.19
sharedlam2,030000,video_2cam,-103.15,-51.09
sharedlam2,030000,video_2cam,17.24,-72.23
sharedlam2,030000,video_2cam,-54.76,-109.47
sharedlam2,030000,video_2cam,26.03,-64.02
sharedlam2,030000,video_2cam,95.0,-83.84
sharedlam2,030000,video_2cam,-123.54,-23.33
sharedlam2,030000,video_2cam,-51.38,-11.44
sharedlam2,030000,video_2cam,-11.88,-81.22
sharedlam2,030000,video_2cam,-11.54,-81.97
sharedlam2,030000,video_2cam,-116.43,-4.19
sharedlam2,030000,video_2cam,-15.18,-126.21
sharedlam2,030000,video_2cam,64.69,-48.56
sharedlam2,030000,video_2cam,-23.75,-81.8
sharedlam2,030000,video_2cam,42.07,-88.92
sharedlam2,030000,video_2cam,-84.72,-52.03
sharedlam2,030000,video_2cam,46.48,-90.24
sharedlam2,030000,video_2cam,5.17,-41.43
sharedlam2,030000,video_2cam,-2.94,-31.22
sharedlam2,030000,video_2cam,-46.36,-41.97
sharedlam2,030000,video_2cam,91.79,-89.26
sharedlam2,030000,video_2cam,30.34,-81.58
sharedlam2,030000,video_2cam,-58.81,-37.11
sharedlam2,030000,video_2cam,-91.96,-74.15
sharedlam2,030000,video_2cam,43.71,-117.56
sharedlam2,030000,video_2cam,30.38,-72.01
sharedlam2,030000,video_2cam,-56.58,-33.67
sharedlam2,030000,video_2cam,-99.53,-73.17
sharedlam2,030000,video_2cam,-52.58,-42.36
sharedlam2,030000,video_2cam,-99.85,-73.19
sharedlam2,030000,video_2cam,-58.69,-51.43
sharedlam2,030000,video_2cam,56.6,-78.93
sharedlam2,030000,video_2cam,17.95,1.38
sharedlam2,030000,video_2cam,7.11,-71.79
sharedlam2,030000,video_2cam,-7.35,-20.23
sharedlam2,030000,video_2cam,5.41,-72.53
sharedlam2,030000,video_2cam,-94.97,8.15
sharedlam2,030000,video_2cam,-32.23,-120.97
sharedlam2,030000,video_2cam,-87.58,-71.39
sharedlam2,030000,video_2cam,-118.72,-14.7
sharedlam2,030000,video_2cam,43.39,-117.38
sharedlam2,030000,video_2cam,-11.1,-98.32
sharedlam2,030000,video_2cam,-61.55,-50.28
sharedlam2,030000,video_2cam,96.06,-81.13
sharedlam2,030000,video_2cam,-14.24,-60.56
sharedlam2,030000,video_2cam,-41.11,-31.23
sharedlam2,030000,video_2cam,-24.07,-124.73
sharedlam2,030000,video_2cam,63.5,-66.47
sharedlam2,030000,video_2cam,17.4,-81.97
sharedlam2,030000,video_2cam,89.88,85.74
sharedlam2,030000,video_2cam,59.14,-79.32
sharedlam2,030000,video_2cam,-106.82,-53.68
sharedlam2,030000,video_2cam,39.57,-57.59
sharedlam2,030000,video_2cam,-0.03,-52.05
sharedlam2,030000,video_2cam,13.32,-42.42
sharedlam2,030000,video_2cam,-77.67,-3.06
sharedlam2,030000,video_2cam,21.45,-128.09
sharedlam2,030000,video_2cam,14.76,-61.19
sharedlam2,030000,video_2cam,41.81,-44.32
sharedlam2,030000,video_2cam,-70.17,-86.66
sharedlam2,030000,video_2cam,-95.74,-33.84
sharedlam2,030000,video_2cam,39.54,-87.99
sharedlam2,030000,video_2cam,93.92,66.83
sharedlam2,030000,video_2cam,35.53,-65.19
sharedlam2,030000,video_2cam,-65.3,-50.1
sharedlam2,030000,video_2cam,-82.81,-84.65
sharedlam2,030000,video_2cam,-96.42,-8.0
sharedlam2,030000,video_2cam,-27.66,-74.84
sharedlam2,030000,video_2cam,-81.3,1.37
sharedlam2,030000,video_2cam,4.43,-40.49
sharedlam2,030000,video_2cam,-59.52,-109.22
sharedlam2,030000,video_2cam,88.75,84.94
sharedlam2,030000,video_2cam,65.42,-48.56
sharedlam2,030000,video_2cam,95.91,-81.55
sharedlam2,030000,video_2cam,-6.01,-67.62
sharedlam2,030000,video_2cam,76.93,-66.74
sharedlam2,030000,video_2cam,-58.28,-36.7
sharedlam2,030000,video_2cam,-48.56,-45.2
sharedlam2,030000,video_2cam,-122.7,-22.05
sharedlam2,030000,video_2cam,17.77,2.42
sharedlam2,030000,video_2cam,-21.61,-62.3
sharedlam2,030000,video_2cam,-41.36,-48.97
sharedlam2,030000,video_2cam,60.5,-64.55
sharedlam2,030000,video_2cam,-27.05,-75.0
sharedlam2,030000,video_2cam,-56.13,-32.84
sharedlam2,030000,video_2cam,-85.86,-70.2
sharedlam2,030000,video_2cam,14.06,-42.26
sharedlam2,030000,video_2cam,-71.29,-91.31
sharedlam2,030000,video_2cam,13.86,-41.5
sharedlam2,030000,video_2cam,-36.98,-74.35
sharedlam2,030000,video_2cam,-67.15,-23.67
sharedlam2,030000,video_2cam,-55.78,-32.19
sharedlam2,030000,video_2cam,-119.07,-7.99
sharedlam2,030000,video_2cam,-98.09,8.78
sharedlam2,030000,video_2cam,-78.16,5.02
sharedlam2,030000,video_2cam,48.13,-67.48
sharedlam2,030000,video_2cam,-62.06,-3.91
sharedlam2,030000,video_2cam,-62.7,-10.97
sharedlam2,030000,video_2cam,-61.3,6.41
sharedlam2,030000,video_2cam,93.87,67.49
sharedlam2,030000,video_2cam,-8.43,-103.03
sharedlam2,030000,video_2cam,-45.77,-42.88
sharedlam2,030000,video_2cam,-12.03,-97.35
sharedlam2,030000,video_2cam,-120.15,-12.23
sharedlam2,030000,video_2cam,-77.89,-2.16
sharedlam2,030000,video_2cam,-36.52,-61.6
sharedlam2,030000,video_2cam,-68.43,-38.97
sharedlam2,030000,video_2cam,2.13,-55.55
sharedlam2,030000,video_2cam,-96.26,-44.56
sharedlam2,030000,video_2cam,61.5,-65.46
sharedlam2,030000,video_2cam,-107.95,18.71
sharedlam2,030000,video_2cam,47.86,-98.46
sharedlam2,030000,video_2cam,51.67,-57.17
sharedlam2,030000,video_2cam,-21.44,-21.62
sharedlam2,030000,video_2cam,-15.79,-29.66
sharedlam2,030000,video_2cam,-16.68,-95.15
sharedlam2,030000,video_2cam,-30.34,-71.99
sharedlam2,030000,video_2cam,-35.17,-64.68
sharedlam2,030000,video_2cam,76.65,-82.96
sharedlam2,030000,video_2cam,-20.53,-45.86
sharedlam2,030000,video_2cam,-66.68,-19.66
sharedlam2,030000,video_2cam,-91.51,13.18
sharedlam2,030000,video_2cam,-14.33,-60.73
sharedlam2,030000,video_2cam,64.0,-66.65
sharedlam2,030000,video_2cam,-43.9,-54.25
sharedlam2,030000,video_2cam,14.93,-92.38
sharedlam2,030000,video_2cam,-98.8,-57.56
sharedlam2,030000,video_2cam,-119.33,-12.71
sharedlam2,030000,video_2cam,76.94,-81.5
sharedlam2,030000,video_2cam,37.55,-74.78
sharedlam2,030000,video_2cam,10.09,-52.43
sharedlam2,030000,video_2cam,-28.4,-37.63
sharedlam2,030000,video_2cam,-4.13,-31.55
sharedlam2,030000,video_2cam,-91.45,-5.09
sharedlam2,030000,video_2cam,-62.03,-7.13
sharedlam2,030000,video_2cam,-97.43,-9.49
sharedlam2,030000,video_2cam,12.65,-87.77
sharedlam2,030000,video_2cam,-83.86,-47.87
sharedlam2,030000,video_2cam,-83.1,-47.14
sharedlam2,030000,video_2cam,-99.1,9.26
sharedlam2,030000,video_2cam,81.3,-73.32
sharedlam2,030000,video_2cam,12.8,-63.68
sharedlam2,030000,video_2cam,-33.86,-70.36
sharedlam2,030000,video_2cam,-119.06,-7.73
sharedlam2,030000,video_2cam,-17.1,-106.25
sharedlam2,030000,video_2cam,-26.58,-40.58
sharedlam2,030000,video_2cam,-93.67,-74.67
sharedlam2,030000,video_2cam,-62.08,-3.29
sharedlam2,030000,video_2cam,-23.53,-80.72
sharedlam2,030000,video_2cam,14.15,-93.32
sharedlam2,030000,video_2cam,-7.92,-46.29
sharedlam2,030000,video_2cam,91.51,-89.6
sharedlam2,030000,video_2cam,-96.23,-48.82
sharedlam2,030000,video_2cam,-109.45,-26.87
sharedlam2,030000,video_2cam,43.57,-102.88
sharedlam2,030000,video_2cam,-120.35,-17.41
sharedlam2,030000,video_2cam,-94.41,-55.79
sharedlam2,030000,video_2cam,-20.43,-126.24
sharedlam2,030000,video_2cam,-68.85,-38.92
sharedlam2,030000,video_2cam,-69.04,-74.16
sharedlam2,030000,video_2cam,-20.61,-93.02
sharedlam2,030000,video_2cam,-105.99,-29.49
sharedlam2,030000,video_2cam,-24.49,-111.09
sharedlam2,030000,video_2cam,-51.3,-113.56
sharedlam2,030000,video_2cam,-78.19,5.07
sharedlam2,030000,video_2cam,6.88,-72.2
sharedlam2,030000,video_2cam,-95.22,-58.4
sharedlam2,030000,video_2cam,75.19,-83.75
sharedlam2,030000,video_2cam,36.65,-106.76
sharedlam2,030000,video_2cam,52.85,-55.03
sharedlam2,030000,video_2cam,75.05,-83.82
sharedlam2,030000,video_2cam,33.01,-83.23
sharedlam2,030000,video_2cam,28.99,-93.28
sharedlam2,030000,video_2cam,-23.2,-48.82
sharedlam2,030000,video_2cam,-26.94,-48.86
sharedlam2,030000,video_2cam,-11.84,-49.86
sharedlam2,030000,video_2cam,46.66,-68.12
sharedlam2,030000,video_2cam,-77.56,-3.57
sharedlam2,030000,video_2cam,-30.69,-37.68
sharedlam2,030000,video_2cam,-104.86,-52.51
sharedlam2,030000,video_2cam,29.05,-88.76
sharedlam2,030000,video_2cam,-23.87,-77.37
sharedlam2,030000,video_2cam,-96.06,-49.68
sharedlam2,030000,video_2cam,2.11,-38.57
sharedlam2,030000,video_2cam,59.58,-59.82
sharedlam2,030000,video_2cam,-103.34,-51.21
sharedlam2,030000,video_2cam,-35.7,-63.84
sharedlam2,030000,video_2cam,-2.04,-42.31
sharedlam2,030000,video_2cam,-25.19,-23.71
sharedlam2,030000,video_2cam,80.38,-62.01
sharedlam2,030000,video_2cam,-62.49,-79.97
sharedlam2,030000,video_2cam,-23.09,-22.51
sharedlam2,030000,video_2cam,-33.08,-69.79
sharedlam2,030000,video_2cam,-94.69,-56.86
sharedlam2,030000,video_2cam,7.48,-60.03
sharedlam2,030000,video_2cam,30.82,-125.7
sharedlam2,030000,video_2cam,-67.09,-71.81
sharedlam2,030000,video_2cam,-52.11,-108.85
sharedlam2,030000,video_2cam,20.91,-109.27
sharedlam2,030000,video_2cam,-106.16,-34.9
sharedlam2,030000,video_2cam,-80.47,-83.98
sharedlam2,030000,video_2cam,14.42,-71.67
sharedlam2,030000,video_2cam,20.24,-128.76
sharedlam2,030000,video_2cam,-72.04,-65.02
sharedlam2,030000,video_2cam,-40.55,-32.91
sharedlam2,030000,video_2cam,42.15,-102.64
sharedlam2,030000,video_2cam,-7.92,-56.48
sharedlam2,030000,video_2cam,58.68,-45.75
sharedlam2,030000,video_2cam,42.97,-60.97
sharedlam2,030000,video_2cam,-23.48,-22.88
sharedlam2,030000,video_2cam,-25.75,-23.88
sharedlam2,030000,video_2cam,-18.5,-94.28
sharedlam2,030000,video_2cam,-73.33,-31.59
sharedlam2,030000,video_2cam,65.57,-48.52
sharedlam2,030000,video_2cam,44.49,-55.04
sharedlam2,030000,video_2cam,-49.12,-48.88
sharedlam2,030000,video_2cam,-121.14,1.37
sharedlam2,030000,video_2cam,-67.03,-23.46
sharedlam2,030000,video_2cam,26.73,-53.57
sharedlam2,030000,video_2cam,26.93,-115.84
sharedlam2,030000,video_2cam,29.53,-42.52
sharedlam2,030000,video_2cam,59.68,-103.15
sharedlam2,030000,video_2cam,-64.13,-77.09
sharedlam2,030000,video_2cam,-39.55,-22.27
sharedlam2,030000,video_2cam,-70.46,-65.89
sharedlam2,030000,video_2cam,-25.84,-35.95
sharedlam2,030000,video_2cam,-18.76,-108.46
sharedlam2,030000,video_2cam,3.34,-53.82
sharedlam2,030000,video_2cam,-97.0,-58.89
sharedlam2,030000,video_2cam,23.99,-97.96
sharedlam2,030000,video_2cam,-62.21,-9.62
sharedlam2,030000,video_2cam,80.24,-73.91
sharedlam2,030000,video_2cam,89.99,86.15
sharedlam2,030000,video_2cam,20.23,-128.8
sharedlam2,030000,video_2cam,-23.41,-79.67
sharedlam2,030000,video_2cam,47.31,-46.89
sharedlam2,030000,video_2cam,-82.14,-46.29
sharedlam2,030000,video_2cam,-54.98,-75.9
sharedlam2,030000,video_2cam,-6.51,-25.15
sharedlam2,030000,video_2cam,-79.06,6.21
sharedlam2,030000,video_2cam,-18.2,-21.23
sharedlam2,030000,video_2cam,-72.24,-14.19
sharedlam2,030000,video_2cam,54.06,-77.79
sharedlam2,030000,video_2cam,-27.38,-74.91
sharedlam2,030000,video_2cam,-21.86,-110.31
sharedlam2,030000,video_2cam,-101.61,-50.26
sharedlam2,030000,video_2cam,-71.61,-96.97
sharedlam2,030000,video_2cam,42.61,-60.59
sharedlam2,030000,video_2cam,22.45,-97.76
sharedlam2,030000,video_2cam,-62.69,-50.27
sharedlam2,030000,video_2cam,99.19,-73.67
sharedlam2,030000,video_2cam,-14.2,-59.31
sharedlam2,030000,video_2cam,48.36,-78.51
sharedlam2,030000,video_2cam,5.64,-53.71
sharedlam2,030000,video_2cam,-98.03,-10.15
sharedlam2,030000,video_2cam,12.99,-43.28
sharedlam2,030000,video_2cam,12.14,-48.46
sharedlam2,030000,video_2cam,-22.94,-65.07
sharedlam2,030000,video_2cam,14.92,-64.8
sharedlam2,030000,video_2cam,-16.93,-126.93
sharedlam2,030000,video_2cam,-95.3,-58.37
sharedlam2,030000,video_2cam,21.14,-73.36
sharedlam2,030000,video_2cam,-127.56,-27.26
sharedlam2,030000,video_2cam,-5.2,-23.15
sharedlam2,030000,video_2cam,-61.08,-107.18
sharedlam2,030000,video_2cam,-24.75,-23.56
sharedlam2,030000,video_2cam,-41.51,-112.25
sharedlam2,030000,video_2cam,34.6,-44.48
sharedlam2,030000,video_2cam,-94.45,-5.9
sharedlam2,030000,video_2cam,25.7,-57.0
sharedlam2,030000,video_2cam,-71.19,-33.21
sharedlam2,030000,video_2cam,-12.84,-79.66
sharedlam2,030000,video_2cam,65.35,-93.79
sharedlam2,030000,video_2cam,-99.38,-73.18
sharedlam2,030000,video_2cam,-14.15,-28.68
sharedlam2,030000,video_2cam,-18.4,-56.64
sharedlam2,030000,video_2cam,-10.16,-99.45
sharedlam2,030000,video_2cam,-23.16,-36.34
sharedlam2,030000,video_2cam,46.61,-90.29
sharedlam2,030000,video_2cam,89.72,85.79
sharedlam2,030000,video_2cam,-13.22,-96.65
sharedlam2,030000,video_2cam,-4.49,-58.11
sharedlam2,030000,video_2cam,12.9,-95.6
sharedlam2,030000,video_2cam,-50.72,-26.84
sharedlam2,030000,video_2cam,35.53,-108.15
sharedlam2,030000,video_2cam,31.65,-71.08
sharedlam2,030000,video_2cam,34.17,-46.25
sharedlam2,030000,video_2cam,-92.34,-74.37
sharedlam2,030000,video_2cam,-56.42,-99.88
sharedlam2,030000,video_2cam,-8.9,-59.8
sharedlam2,030000,video_2cam,9.38,-62.68
sharedlam2,030000,video_2cam,-50.08,-105.87
sharedlam2,030000,video_2cam,29.95,-81.36
sharedlam2,030000,video_2cam,-72.85,-65.83
sharedlam2,030000,video_2cam,16.82,-83.11
sharedlam2,030000,video_2cam,4.64,-53.67
sharedlam2,030000,video_2cam,66.17,-92.81
sharedlam2,030000,video_2cam,-78.08,-41.8
sharedlam2,030000,video_2cam,41.81,-88.87
sharedlam2,030000,video_2cam,-94.26,15.64
sharedlam2,030000,video_2cam,-101.24,-72.67
sharedlam2,030000,video_2cam,-52.1,-112.41
sharedlam2,030000,video_2cam,-97.78,-9.9
sharedlam2,030000,video_2cam,17.74,-90.46
sharedlam2,030000,video_2cam,-5.33,-52.22
sharedlam2,030000,video_2cam,52.24,-50.92
sharedlam2,030000,video_2cam,12.5,-46.82
sharedlam2,030000,video_2cam,-102.3,8.5
sharedlam2,030000,video_2cam,43.85,-61.92
sharedlam2,030000,video_2cam,-50.4,-105.8
sharedlam2,030000,video_2cam,-66.34,-84.44
sharedlam2,030000,video_2cam,97.82,-77.17
sharedlam2,030000,video_2cam,-21.73,-36.24
sharedlam2,030000,video_2cam,-112.78,19.03
sharedlam2,030000,video_2cam,56.95,-60.45
sharedlam2,030000,video_2cam,38.95,-75.53
sharedlam2,030000,video_2cam,37.3,-57.25
sharedlam2,030000,video_2cam,-16.18,-62.58
sharedlam2,030000,video_2cam,-26.38,-24.03
sharedlam2,030000,video_2cam,-95.43,-58.31
sharedlam2,030000,video_2cam,-73.45,-28.28
sharedlam2,030000,video_2cam,43.77,-55.32
sharedlam2,030000,video_2cam,-18.27,-56.0
sharedlam2,030000,video_2cam,-23.82,-82.16
sharedlam2,030000,video_2cam,-76.94,-8.33
sharedlam2,030000,video_2cam,98.96,-71.81
sharedlam2,030000,video_2cam,-81.17,-2.76
sharedlam2,030000,video_2cam,-67.21,5.06
sharedlam2,030000,video_2cam,15.79,-71.92
sharedlam2,030000,video_2cam,38.53,-57.71
sharedlam2,030000,video_2cam,43.7,-117.52
sharedlam2,030000,video_2cam,-5.6,-28.35
sharedlam2,030000,video_2cam,-21.77,-67.2
sharedlam2,030000,video_2cam,-22.47,-64.3
sharedlam2,030000,video_2cam,-26.74,-43.97
sharedlam2,030000,video_2cam,-20.9,-46.46
sharedlam2,030000,video_2cam,42.72,-44.73
sharedlam2,030000,video_2cam,-10.53,-84.8
sharedlam2,030000,video_2cam,26.56,-48.4
sharedlam2,030000,video_2cam,39.56,-115.18
sharedlam2,030000,video_2cam,29.05,-89.89
sharedlam2,030000,video_2cam,-53.55,-27.97
sharedlam2,030000,video_2cam,-22.97,-65.43
sharedlam2,030000,video_2cam,-45.8,-41.4
sharedlam2,030000,video_2cam,-86.53,-70.54
sharedlam2,030000,video_2cam,28.07,-59.33
sharedlam2,030000,video_2cam,-41.89,-19.81
sharedlam2,030000,video_2cam,-38.88,-34.13
sharedlam2,030000,video_2cam,-70.8,-98.48
sharedlam2,030000,video_2cam,-94.85,-57.39
sharedlam2,030000,video_2cam,-60.31,-37.81
sharedlam2,030000,video_2cam,47.08,-90.65
sharedlam2,030000,video_2cam,89.95,86.16
sharedlam2,030000,video_2cam,69.64,-57.52
sharedlam2,030000,video_2cam,28.23,-96.86
sharedlam2,030000,video_2cam,-7.83,-47.57
sharedlam2,030000,video_2cam,-81.24,3.39
sharedlam2,030000,video_2cam,54.13,-77.84
sharedlam2,030000,video_2cam,21.47,-64.61
sharedlam2,030000,video_2cam,88.9,-92.62
sharedlam2,030000,video_2cam,32.69,-49.99
sharedlam2,030000,video_2cam,23.02,-59.25
sharedlam2,030000,video_2cam,70.22,-56.92
sharedlam2,030000,video_2cam,50.21,-58.49
sharedlam2,030000,video_2cam,-30.95,-112.07
sharedlam2,030000,video_2cam,88.13,85.11
sharedlam2,030000,video_2cam,-71.96,-94.15
sharedlam2,030000,video_2cam,-6.62,-58.59
sharedlam2,030000,video_2cam,-56.77,-22.03
sharedlam2,030000,video_2cam,27.1,-97.89
sharedlam2,030000,video_2cam,92.3,75.2
sharedlam2,030000,video_2cam,-75.69,-39.15
sharedlam2,030000,video_2cam,-106.56,8.73
