model,checkpoint,view,source,tsne_x,tsne_y
sharedlam2,030000,raw,robot_3cam,34.16,-26.62
sharedlam2,030000,raw,robot_3cam,68.79,-26.65
sharedlam2,030000,raw,robot_3cam,62.24,-32.52
sharedlam2,030000,raw,robot_3cam,60.44,10.72
sharedlam2,030000,raw,robot_3cam,0.66,-7.17
sharedlam2,030000,raw,robot_3cam,58.34,25.05
sharedlam2,030000,raw,robot_3cam,26.95,24.53
sharedlam2,030000,raw,robot_3cam,6.38,-48.34
sharedlam2,030000,raw,robot_3cam,-6.87,-34.74
sharedlam2,030000,raw,robot_3cam,23.81,-3.37
sharedlam2,030000,raw,robot_3cam,5.45,1.91
sharedlam2,030000,raw,robot_3cam,-7.15,-20.8
sharedlam2,030000,raw,robot_3cam,27.28,-47.22
sharedlam2,030000,raw,robot_3cam,25.26,-59.35
sharedlam2,030000,raw,robot_3cam,2.24,-58.48
sharedlam2,030000,raw,robot_3cam,42.7,-2.42
sharedlam2,030000,raw,robot_3cam,8.15,9.1
sharedlam2,030000,raw,robot_3cam,35.09,-25.18
sharedlam2,030000,raw,robot_3cam,56.72,-31.11
sharedlam2,030000,raw,robot_3cam,16.04,-38.37
sharedlam2,030000,raw,robot_3cam,29.95,-22.35
sharedlam2,030000,raw,robot_3cam,8.25,-27.42
sharedlam2,030000,raw,robot_3cam,68.4,7.95
sharedlam2,030000,raw,robot_3cam,26.4,-67.78
sharedlam2,030000,raw,robot_3cam,39.74,-0.41
sharedlam2,030000,raw,robot_3cam,57.65,11.3
sharedlam2,030000,raw,robot_3cam,44.49,-53.6
sharedlam2,030000,raw,robot_3cam,-0.9,-61.81
sharedlam2,030000,raw,robot_3cam,55.16,-41.5
sharedlam2,030000,raw,robot_3cam,23.64,-0.18
sharedlam2,030000,raw,robot_3cam,67.11,11.11
sharedlam2,030000,raw,robot_3cam,8.29,0.53
sharedlam2,030000,raw,robot_3cam,35.34,-21.92
sharedlam2,030000,raw,robot_3cam,4.72,-56.36
sharedlam2,030000,raw,robot_3cam,19.06,-43.1
sharedlam2,030000,raw,robot_3cam,28.75,-37.01
sharedlam2,030000,raw,robot_3cam,35.65,2.85
sharedlam2,030000,raw,robot_3cam,42.75,-40.99
sharedlam2,030000,raw,robot_3cam,51.53,-14.74
sharedlam2,030000,raw,robot_3cam,33.4,-43.35
sharedlam2,030000,raw,robot_3cam,5.9,-46.95
sharedlam2,030000,raw,robot_3cam,55.53,13.98
sharedlam2,030000,raw,robot_3cam,64.13,10.67
sharedlam2,030000,raw,robot_3cam,1.81,-20.69
sharedlam2,030000,raw,robot_3cam,29.37,-45.56
sharedlam2,030000,raw,robot_3cam,-7.55,-17.28
sharedlam2,030000,raw,robot_3cam,56.54,-38.87
sharedlam2,030000,raw,robot_3cam,47.48,-28.93
sharedlam2,030000,raw,robot_3cam,29.84,-44.15
sharedlam2,030000,raw,robot_3cam,10.23,3.17
sharedlam2,030000,raw,robot_3cam,34.0,-44.8
sharedlam2,030000,raw,robot_3cam,4.21,-42.02
sharedlam2,030000,raw,robot_3cam,1.06,-35.59
sharedlam2,030000,raw,robot_3cam,60.62,16.67
sharedlam2,030000,raw,robot_3cam,7.6,7.3
sharedlam2,030000,raw,robot_3cam,-4.39,-55.5
sharedlam2,030000,raw,robot_3cam,54.84,-33.39
sharedlam2,030000,raw,robot_3cam,37.83,-11.41
sharedlam2,030000,raw,robot_3cam,26.49,-67.46
sharedlam2,030000,raw,robot_3cam,35.41,-24.7
sharedlam2,030000,raw,robot_3cam,52.08,11.78
sharedlam2,030000,raw,robot_3cam,-64.33,-16.71
sharedlam2,030000,raw,robot_3cam,40.43,-1.99
sharedlam2,030000,raw,robot_3cam,40.17,-34.84
sharedlam2,030000,raw,robot_3cam,71.89,-29.15
sharedlam2,030000,raw,robot_3cam,31.26,-56.8
sharedlam2,030000,raw,robot_3cam,-11.39,-57.09
sharedlam2,030000,raw,robot_3cam,50.86,0.3
sharedlam2,030000,raw,robot_3cam,54.64,-40.14
sharedlam2,030000,raw,robot_3cam,26.26,24.82
sharedlam2,030000,raw,robot_3cam,55.16,13.88
sharedlam2,030000,raw,robot_3cam,64.21,-0.0
sharedlam2,030000,raw,robot_3cam,-8.38,-39.44
sharedlam2,030000,raw,robot_3cam,-3.62,-16.66
sharedlam2,030000,raw,robot_3cam,52.58,-12.96
sharedlam2,030000,raw,robot_3cam,39.61,-56.07
sharedlam2,030000,raw,robot_3cam,48.85,30.73
sharedlam2,030000,raw,robot_3cam,26.49,-64.61
sharedlam2,030000,raw,robot_3cam,50.09,4.5
sharedlam2,030000,raw,robot_3cam,60.75,7.81
sharedlam2,030000,raw,robot_3cam,-3.41,-34.37
sharedlam2,030000,raw,robot_3cam,34.07,-45.01
sharedlam2,030000,raw,robot_3cam,46.4,-55.24
sharedlam2,030000,raw,robot_3cam,-13.91,-40.75
sharedlam2,030000,raw,robot_3cam,34.76,24.33
sharedlam2,030000,raw,robot_3cam,56.68,-31.4
sharedlam2,030000,raw,robot_3cam,30.22,-45.81
sharedlam2,030000,raw,robot_3cam,26.07,21.42
sharedlam2,030000,raw,robot_3cam,-8.03,-44.47
sharedlam2,030000,raw,robot_3cam,56.55,-30.69
sharedlam2,030000,raw,robot_3cam,71.57,1.54
sharedlam2,030000,raw,robot_3cam,-0.38,-52.17
sharedlam2,030000,raw,robot_3cam,18.84,-14.65
sharedlam2,030000,raw,robot_3cam,-1.03,-15.5
sharedlam2,030000,raw,robot_3cam,0.47,-38.44
sharedlam2,030000,raw,robot_3cam,-8.41,-59.3
sharedlam2,030000,raw,robot_3cam,59.8,-17.16
sharedlam2,030000,raw,robot_3cam,42.25,-20.24
sharedlam2,030000,raw,robot_3cam,32.14,-20.29
sharedlam2,030000,raw,robot_3cam,0.45,-8.97
sharedlam2,030000,raw,robot_3cam,6.78,2.76
sharedlam2,030000,raw,robot_3cam,58.74,-34.03
sharedlam2,030000,raw,robot_3cam,29.56,-45.51
sharedlam2,030000,raw,robot_3cam,24.15,-8.25
sharedlam2,030000,raw,robot_3cam,59.03,5.96
sharedlam2,030000,raw,robot_3cam,59.29,23.52
sharedlam2,030000,raw,robot_3cam,9.94,-53.26
sharedlam2,030000,raw,robot_3cam,34.13,-25.6
sharedlam2,030000,raw,robot_3cam,15.47,-37.08
sharedlam2,030000,raw,robot_3cam,7.18,10.49
sharedlam2,030000,raw,robot_3cam,7.47,-2.84
sharedlam2,030000,raw,robot_3cam,27.44,-13.5
sharedlam2,030000,raw,robot_3cam,72.06,-0.32
sharedlam2,030000,raw,robot_3cam,11.44,-8.67
sharedlam2,030000,raw,robot_3cam,33.39,-22.67
sharedlam2,030000,raw,robot_3cam,73.52,-27.08
sharedlam2,030000,raw,robot_3cam,55.37,23.21
sharedlam2,030000,raw,robot_3cam,25.59,-64.84
sharedlam2,030000,raw,robot_3cam,68.97,-1.24
sharedlam2,030000,raw,robot_3cam,66.33,-2.57
sharedlam2,030000,raw,robot_3cam,55.37,-41.4
sharedlam2,030000,raw,robot_3cam,11.08,10.43
sharedlam2,030000,raw,robot_3cam,54.73,16.13
sharedlam2,030000,raw,robot_3cam,16.82,-47.98
sharedlam2,030000,raw,robot_3cam,58.73,-32.55
sharedlam2,030000,raw,robot_3cam,27.17,22.56
sharedlam2,030000,raw,robot_3cam,48.65,23.81
sharedlam2,030000,raw,robot_3cam,34.0,-41.34
sharedlam2,030000,raw,robot_3cam,56.37,10.05
sharedlam2,030000,raw,robot_3cam,48.7,-9.84
sharedlam2,030000,raw,robot_3cam,44.55,-4.69
sharedlam2,030000,raw,robot_3cam,29.94,-22.41
sharedlam2,030000,raw,robot_3cam,38.0,4.9
sharedlam2,030000,raw,robot_3cam,54.07,-6.87
sharedlam2,030000,raw,robot_3cam,-1.77,-10.81
sharedlam2,030000,raw,robot_3cam,17.28,-37.72
sharedlam2,030000,raw,robot_3cam,20.29,-14.82
sharedlam2,030000,raw,robot_3cam,-0.32,-4.93
sharedlam2,030000,raw,robot_3cam,44.77,-5.01
sharedlam2,030000,raw,robot_3cam,43.89,-6.21
sharedlam2,030000,raw,robot_3cam,39.91,-35.55
sharedlam2,030000,raw,robot_3cam,-9.16,-62.87
sharedlam2,030000,raw,robot_3cam,-7.29,-20.86
sharedlam2,030000,raw,robot_3cam,43.72,-57.35
sharedlam2,030000,raw,robot_3cam,65.96,-10.74
sharedlam2,030000,raw,robot_3cam,49.46,-8.98
sharedlam2,030000,raw,robot_3cam,46.94,-27.89
sharedlam2,030000,raw,robot_3cam,30.83,-40.38
sharedlam2,030000,raw,robot_3cam,56.14,-33.64
sharedlam2,030000,raw,robot_3cam,73.49,-24.96
sharedlam2,030000,raw,robot_3cam,66.6,-34.4
sharedlam2,030000,raw,robot_3cam,39.12,3.33
sharedlam2,030000,raw,robot_3cam,35.85,-24.66
sharedlam2,030000,raw,robot_3cam,60.05,5.99
sharedlam2,030000,raw,robot_3cam,17.97,-51.27
sharedlam2,030000,raw,robot_3cam,10.05,2.68
sharedlam2,030000,raw,robot_3cam,27.93,13.15
sharedlam2,030000,raw,robot_3cam,21.41,-57.08
sharedlam2,030000,raw,robot_3cam,26.52,-2.11
sharedlam2,030000,raw,robot_3cam,43.79,-17.42
sharedlam2,030000,raw,robot_3cam,73.57,-20.91
sharedlam2,030000,raw,robot_3cam,42.46,15.46
sharedlam2,030000,raw,robot_3cam,-66.38,-35.61
sharedlam2,030000,raw,robot_3cam,-67.47,-37.38
sharedlam2,030000,raw,robot_3cam,26.97,25.23
sharedlam2,030000,raw,robot_3cam,-11.57,-36.32
sharedlam2,030000,raw,robot_3cam,15.95,-30.35
sharedlam2,030000,raw,robot_3cam,57.98,-34.75
sharedlam2,030000,raw,robot_3cam,-1.18,-17.6
sharedlam2,030000,raw,robot_3cam,-11.94,-37.67
sharedlam2,030000,raw,robot_3cam,29.02,-45.95
sharedlam2,030000,raw,robot_3cam,51.01,5.92
sharedlam2,030000,raw,robot_3cam,58.28,-39.85
sharedlam2,030000,raw,robot_3cam,16.43,-40.43
sharedlam2,030000,raw,robot_3cam,-38.6,-30.3
sharedlam2,030000,raw,robot_3cam,-5.62,-41.07
sharedlam2,030000,raw,robot_3cam,-11.5,-64.6
sharedlam2,030000,raw,robot_3cam,4.19,-17.62
sharedlam2,030000,raw,robot_3cam,52.9,-44.98
sharedlam2,030000,raw,robot_3cam,47.5,29.5
sharedlam2,030000,raw,robot_3cam,3.2,-20.39
sharedlam2,030000,raw,robot_3cam,-8.62,-18.13
sharedlam2,030000,raw,robot_3cam,16.42,-47.97
sharedlam2,030000,raw,robot_3cam,48.44,12.8
sharedlam2,030000,raw,robot_3cam,44.81,-30.12
sharedlam2,030000,raw,robot_3cam,6.58,-29.09
sharedlam2,030000,raw,robot_3cam,41.87,-36.16
sharedlam2,030000,raw,robot_3cam,29.05,-48.48
sharedlam2,030000,raw,robot_3cam,23.28,-3.7
sharedlam2,030000,raw,robot_3cam,26.92,-0.38
sharedlam2,030000,raw,robot_3cam,12.5,-45.94
sharedlam2,030000,raw,robot_3cam,-5.11,-44.48
sharedlam2,030000,raw,robot_3cam,28.44,-63.34
sharedlam2,030000,raw,robot_3cam,70.24,-20.17
sharedlam2,030000,raw,robot_3cam,-9.97,-62.46
sharedlam2,030000,raw,robot_3cam,7.63,-15.69
sharedlam2,030000,raw,robot_3cam,50.86,-7.44
sharedlam2,030000,raw,robot_3cam,43.29,-40.24
sharedlam2,030000,raw,robot_3cam,38.05,12.38
sharedlam2,030000,raw,robot_3cam,60.53,-1.16
sharedlam2,030000,raw,robot_3cam,71.52,11.41
sharedlam2,030000,raw,robot_3cam,19.32,-15.52
sharedlam2,030000,raw,robot_3cam,53.11,-40.75
sharedlam2,030000,raw,robot_3cam,7.16,2.29
sharedlam2,030000,raw,robot_3cam,-5.26,-33.66
sharedlam2,030000,raw,robot_3cam,51.62,-7.66
sharedlam2,030000,raw,robot_3cam,31.3,-56.59
sharedlam2,030000,raw,robot_3cam,2.64,-52.67
sharedlam2,030000,raw,robot_3cam,57.04,-40.07
sharedlam2,030000,raw,robot_3cam,16.13,-2.36
sharedlam2,030000,raw,robot_3cam,1.97,-13.12
sharedlam2,030000,raw,robot_3cam,71.85,-2.13
sharedlam2,030000,raw,robot_3cam,19.96,-59.86
sharedlam2,030000,raw,robot_3cam,20.18,-60.12
sharedlam2,030000,raw,robot_3cam,39.28,-0.49
sharedlam2,030000,raw,robot_3cam,11.12,-6.65
sharedlam2,030000,raw,robot_3cam,39.98,-0.48
sharedlam2,030000,raw,robot_3cam,13.75,-36.95
sharedlam2,030000,raw,robot_3cam,2.88,-13.98
sharedlam2,030000,raw,robot_3cam,-68.81,-33.33
sharedlam2,030000,raw,robot_3cam,66.5,-29.53
sharedlam2,030000,raw,robot_3cam,61.35,24.13
sharedlam2,030000,raw,robot_3cam,10.31,-5.14
sharedlam2,030000,raw,robot_3cam,16.38,-16.1
sharedlam2,030000,raw,robot_3cam,66.01,-13.64
sharedlam2,030000,raw,robot_3cam,17.1,-44.37
sharedlam2,030000,raw,robot_3cam,13.85,-31.59
sharedlam2,030000,raw,robot_3cam,2.76,-14.3
sharedlam2,030000,raw,robot_3cam,5.75,7.37
sharedlam2,030000,raw,robot_3cam,66.64,-5.03
sharedlam2,030000,raw,robot_3cam,24.17,-38.52
sharedlam2,030000,raw,robot_3cam,39.7,-34.14
sharedlam2,030000,raw,robot_3cam,51.09,6.04
sharedlam2,030000,raw,robot_3cam,52.63,-14.61
sharedlam2,030000,raw,robot_3cam,-14.1,-41.18
sharedlam2,030000,raw,robot_3cam,27.38,23.06
sharedlam2,030000,raw,robot_3cam,75.23,-2.57
sharedlam2,030000,raw,robot_3cam,50.78,-7.36
sharedlam2,030000,raw,robot_3cam,37.64,-11.59
sharedlam2,030000,raw,robot_3cam,48.49,18.05
sharedlam2,030000,raw,robot_3cam,43.23,-40.44
sharedlam2,030000,raw,robot_3cam,29.24,-5.16
sharedlam2,030000,raw,robot_3cam,26.71,8.54
sharedlam2,030000,raw,robot_3cam,41.45,17.57
sharedlam2,030000,raw,robot_3cam,19.93,-54.77
sharedlam2,030000,raw,robot_3cam,-6.16,-60.57
sharedlam2,030000,raw,robot_3cam,52.04,22.23
sharedlam2,030000,raw,robot_3cam,76.96,-27.84
sharedlam2,030000,raw,robot_3cam,64.88,-5.23
sharedlam2,030000,raw,robot_3cam,-0.45,-49.12
sharedlam2,030000,raw,robot_3cam,27.79,-12.02
sharedlam2,030000,raw,robot_3cam,55.68,-35.86
sharedlam2,030000,raw,robot_3cam,17.15,-48.47
sharedlam2,030000,raw,robot_3cam,9.16,-6.95
sharedlam2,030000,raw,robot_3cam,72.44,-29.82
sharedlam2,030000,raw,robot_3cam,47.69,-28.26
sharedlam2,030000,raw,robot_3cam,6.91,-36.07
sharedlam2,030000,raw,robot_3cam,9.24,-27.89
sharedlam2,030000,raw,robot_3cam,3.63,-53.41
sharedlam2,030000,raw,robot_3cam,6.28,-29.34
sharedlam2,030000,raw,robot_3cam,32.39,-45.35
sharedlam2,030000,raw,robot_3cam,-9.48,-38.46
sharedlam2,030000,raw,robot_3cam,54.07,11.02
sharedlam2,030000,raw,robot_3cam,20.64,-64.26
sharedlam2,030000,raw,robot_3cam,22.71,-42.59
sharedlam2,030000,raw,robot_3cam,-7.27,-38.43
sharedlam2,030000,raw,robot_3cam,44.35,2.39
sharedlam2,030000,raw,robot_3cam,59.86,12.87
sharedlam2,030000,raw,robot_3cam,-68.45,-36.75
sharedlam2,030000,raw,robot_3cam,44.98,-6.33
sharedlam2,030000,raw,robot_3cam,53.87,-27.54
sharedlam2,030000,raw,robot_3cam,63.5,9.08
sharedlam2,030000,raw,robot_3cam,26.69,-38.74
sharedlam2,030000,raw,robot_3cam,59.1,-4.48
sharedlam2,030000,raw,robot_3cam,59.07,6.72
sharedlam2,030000,raw,robot_3cam,49.66,23.07
sharedlam2,030000,raw,robot_3cam,12.32,6.56
sharedlam2,030000,raw,robot_3cam,-0.31,-5.44
sharedlam2,030000,raw,robot_3cam,43.5,4.26
sharedlam2,030000,raw,robot_3cam,17.33,-47.36
sharedlam2,030000,raw,robot_3cam,64.68,8.5
sharedlam2,030000,raw,robot_3cam,-11.54,-41.18
sharedlam2,030000,raw,robot_3cam,28.96,-30.78
sharedlam2,030000,raw,robot_3cam,55.88,16.87
sharedlam2,030000,raw,robot_3cam,53.65,-14.22
sharedlam2,030000,raw,robot_3cam,-7.26,-16.98
sharedlam2,030000,raw,robot_3cam,6.12,-16.63
sharedlam2,030000,raw,robot_3cam,73.79,-21.38
sharedlam2,030000,raw,robot_3cam,17.98,-61.47
sharedlam2,030000,raw,robot_3cam,76.45,-27.51
sharedlam2,030000,raw,robot_3cam,32.45,-41.76
sharedlam2,030000,raw,robot_3cam,13.67,-41.5
sharedlam2,030000,raw,robot_3cam,11.91,2.07
sharedlam2,030000,raw,robot_3cam,72.69,-25.48
sharedlam2,030000,raw,robot_3cam,21.75,-57.01
sharedlam2,030000,raw,robot_3cam,3.43,6.17
sharedlam2,030000,raw,robot_3cam,2.52,4.86
sharedlam2,030000,raw,robot_3cam,40.32,-53.87
sharedlam2,030000,raw,robot_3cam,11.06,-25.16
sharedlam2,030000,raw,robot_3cam,59.29,-4.39
sharedlam2,030000,raw,robot_3cam,17.59,-26.1
sharedlam2,030000,raw,robot_3cam,55.46,-23.64
sharedlam2,030000,raw,robot_3cam,63.39,-1.86
sharedlam2,030000,raw,robot_3cam,72.65,7.68
sharedlam2,030000,raw,robot_3cam,54.76,15.99
sharedlam2,030000,raw,robot_3cam,63.32,-1.8
sharedlam2,030000,raw,robot_3cam,73.73,-21.23
sharedlam2,030000,raw,robot_3cam,30.48,-58.06
sharedlam2,030000,raw,robot_3cam,-6.97,-20.74
sharedlam2,030000,raw,robot_3cam,-12.36,-56.46
sharedlam2,030000,raw,robot_3cam,4.0,-11.49
sharedlam2,030000,raw,robot_3cam,70.15,-12.87
sharedlam2,030000,raw,robot_3cam,51.67,11.0
sharedlam2,030000,raw,robot_3cam,46.23,-32.31
sharedlam2,030000,raw,robot_3cam,-3.37,-32.27
sharedlam2,030000,raw,robot_3cam,31.38,15.04
sharedlam2,030000,raw,robot_3cam,25.73,-3.2
sharedlam2,030000,raw,robot_3cam,1.83,-20.68
sharedlam2,030000,raw,robot_3cam,27.56,11.99
sharedlam2,030000,raw,robot_3cam,66.87,-6.4
sharedlam2,030000,raw,robot_3cam,12.28,-3.45
sharedlam2,030000,raw,robot_3cam,59.3,5.27
sharedlam2,030000,raw,robot_3cam,78.3,-3.1
sharedlam2,030000,raw,robot_3cam,18.07,-52.19
sharedlam2,030000,raw,robot_3cam,26.53,23.11
sharedlam2,030000,raw,robot_3cam,48.46,12.93
sharedlam2,030000,raw,robot_3cam,18.89,-52.9
sharedlam2,030000,raw,robot_3cam,43.02,-18.13
sharedlam2,030000,raw,robot_3cam,10.28,-43.65
sharedlam2,030000,raw,robot_3cam,7.01,-49.74
sharedlam2,030000,raw,robot_3cam,45.39,-27.04
sharedlam2,030000,raw,robot_3cam,-2.49,-19.57
sharedlam2,030000,raw,robot_3cam,30.83,-25.35
sharedlam2,030000,raw,robot_3cam,7.22,-4.97
sharedlam2,030000,raw,robot_3cam,32.41,-31.88
sharedlam2,030000,raw,robot_3cam,31.44,-8.05
sharedlam2,030000,raw,robot_3cam,-13.02,-40.54
sharedlam2,030000,raw,robot_3cam,26.11,-65.63
sharedlam2,030000,raw,robot_3cam,66.66,-2.43
sharedlam2,030000,raw,robot_3cam,45.63,-21.68
sharedlam2,030000,raw,robot_3cam,8.14,-34.24
sharedlam2,030000,raw,robot_3cam,47.71,-5.1
sharedlam2,030000,raw,robot_3cam,-3.94,-61.32
sharedlam2,030000,raw,robot_3cam,25.02,3.38
sharedlam2,030000,raw,robot_3cam,25.9,-2.18
sharedlam2,030000,raw,robot_3cam,2.74,5.16
sharedlam2,030000,raw,robot_3cam,39.62,4.96
sharedlam2,030000,raw,robot_3cam,49.41,-8.83
sharedlam2,030000,raw,robot_3cam,27.62,12.03
sharedlam2,030000,raw,robot_3cam,78.21,-2.99
sharedlam2,030000,raw,robot_3cam,31.44,25.66
sharedlam2,030000,raw,robot_3cam,42.54,-31.67
sharedlam2,030000,raw,robot_3cam,-68.81,-36.71
sharedlam2,030000,raw,robot_3cam,-8.56,-55.47
sharedlam2,030000,raw,robot_3cam,28.8,-23.83
sharedlam2,030000,raw,robot_3cam,2.42,-13.36
sharedlam2,030000,raw,robot_3cam,12.34,10.37
sharedlam2,030000,raw,robot_3cam,73.63,-27.13
sharedlam2,030000,raw,robot_3cam,2.59,-12.79
sharedlam2,030000,raw,robot_3cam,5.69,-2.27
sharedlam2,030000,raw,robot_3cam,12.7,-2.41
sharedlam2,030000,raw,robot_3cam,-2.64,-19.21
sharedlam2,030000,raw,robot_3cam,53.4,21.18
sharedlam2,030000,raw,robot_3cam,46.39,-32.53
sharedlam2,030000,raw,robot_3cam,31.52,-46.72
sharedlam2,030000,raw,robot_3cam,1.15,-40.44
sharedlam2,030000,raw,robot_3cam,3.51,-21.33
sharedlam2,030000,raw,robot_3cam,-65.98,-35.61
sharedlam2,030000,raw,robot_3cam,3.14,-35.24
sharedlam2,030000,raw,robot_3cam,7.98,-46.69
sharedlam2,030000,raw,robot_3cam,18.11,-15.28
sharedlam2,030000,raw,robot_3cam,3.41,-12.49
sharedlam2,030000,raw,robot_3cam,21.3,-42.47
sharedlam2,030000,raw,robot_3cam,73.3,-13.06
sharedlam2,030000,raw,robot_3cam,76.77,-32.16
sharedlam2,030000,raw,robot_3cam,43.34,15.98
sharedlam2,030000,raw,robot_3cam,27.0,-66.33
sharedlam2,030000,raw,robot_3cam,28.9,10.19
sharedlam2,030000,raw,robot_3cam,-1.96,-11.4
sharedlam2,030000,raw,robot_3cam,-1.41,-11.83
sharedlam2,030000,raw,robot_3cam,26.45,8.78
sharedlam2,030000,raw,robot_3cam,19.75,-11.45
sharedlam2,030000,raw,robot_3cam,48.0,-54.32
sharedlam2,030000,raw,robot_3cam,45.04,-30.38
sharedlam2,030000,raw,robot_3cam,39.56,17.45
sharedlam2,030000,raw,robot_3cam,-4.33,-32.95
sharedlam2,030000,raw,robot_3cam,26.19,-38.06
sharedlam2,030000,raw,robot_3cam,54.77,-46.14
sharedlam2,030000,raw,robot_3cam,-4.66,-17.63
sharedlam2,030000,raw,robot_3cam,48.78,-56.84
sharedlam2,030000,raw,robot_3cam,51.21,27.74
sharedlam2,030000,raw,robot_3cam,3.68,-21.99
sharedlam2,030000,raw,robot_3cam,26.38,-67.54
sharedlam2,030000,raw,robot_3cam,44.1,-17.44
sharedlam2,030000,raw,robot_3cam,18.62,-13.21
sharedlam2,030000,raw,robot_3cam,70.18,-34.02
sharedlam2,030000,raw,robot_3cam,43.66,-33.94
sharedlam2,030000,raw,robot_3cam,-5.09,-46.19
sharedlam2,030000,raw,robot_3cam,8.26,-44.8
sharedlam2,030000,raw,robot_3cam,-11.49,-40.19
sharedlam2,030000,raw,robot_3cam,34.96,-25.32
sharedlam2,030000,raw,robot_3cam,70.79,-23.23
sharedlam2,030000,raw,robot_3cam,-68.64,-33.3
sharedlam2,030000,raw,robot_3cam,77.81,-2.62
sharedlam2,030000,raw,robot_3cam,0.83,-47.29
sharedlam2,030000,raw,robot_3cam,60.02,6.08
sharedlam2,030000,raw,robot_3cam,55.56,-46.1
sharedlam2,030000,raw,robot_3cam,10.14,-49.06
sharedlam2,030000,raw,robot_3cam,-2.79,-43.11
sharedlam2,030000,raw,robot_3cam,31.41,-8.06
sharedlam2,030000,raw,robot_3cam,2.84,-9.92
sharedlam2,030000,raw,robot_3cam,39.45,-33.16
sharedlam2,030000,raw,robot_3cam,11.13,-4.18
sharedlam2,030000,raw,robot_3cam,-7.0,-16.67
sharedlam2,030000,raw,robot_3cam,32.12,-41.46
sharedlam2,030000,raw,robot_3cam,43.19,-17.99
sharedlam2,030000,raw,robot_3cam,42.78,-2.47
sharedlam2,030000,raw,robot_3cam,58.78,5.55
sharedlam2,030000,raw,robot_3cam,-4.84,-55.04
sharedlam2,030000,raw,robot_3cam,47.4,-29.13
sharedlam2,030000,raw,robot_3cam,65.73,-3.62
sharedlam2,030000,raw,robot_3cam,16.22,11.37
sharedlam2,030000,raw,robot_3cam,21.77,-58.7
sharedlam2,030000,raw,robot_3cam,16.34,-49.96
sharedlam2,030000,raw,robot_3cam,70.85,-23.48
sharedlam2,030000,raw,robot_3cam,12.51,7.41
sharedlam2,030000,raw,robot_3cam,31.35,25.4
sharedlam2,030000,raw,robot_3cam,73.08,-1.45
sharedlam2,030000,raw,robot_3cam,64.93,-3.07
sharedlam2,030000,raw,robot_3cam,35.26,-41.87
sharedlam2,030000,raw,robot_3cam,44.02,5.23
sharedlam2,030000,raw,robot_3cam,71.01,-12.83
sharedlam2,030000,raw,robot_3cam,25.33,-64.86
sharedlam2,030000,raw,robot_3cam,60.37,10.19
sharedlam2,030000,raw,robot_3cam,74.13,1.07
sharedlam2,030000,raw,robot_3cam,61.95,13.44
sharedlam2,030000,raw,robot_3cam,44.49,-53.72
sharedlam2,030000,raw,robot_3cam,55.63,-22.88
sharedlam2,030000,raw,robot_3cam,70.96,12.04
sharedlam2,030000,raw,robot_3cam,6.0,8.46
sharedlam2,030000,raw,robot_3cam,70.45,-34.44
sharedlam2,030000,raw,robot_3cam,52.33,-46.6
sharedlam2,030000,raw,robot_3cam,49.2,25.59
sharedlam2,030000,raw,robot_3cam,-7.36,-21.03
sharedlam2,030000,raw,robot_3cam,41.95,-4.73
sharedlam2,030000,raw,robot_3cam,7.78,-28.57
sharedlam2,030000,raw,robot_3cam,81.29,-1.78
sharedlam2,030000,raw,robot_3cam,10.43,-5.36
sharedlam2,030000,raw,robot_3cam,42.49,16.36
sharedlam2,030000,raw,robot_3cam,4.5,-7.35
sharedlam2,030000,raw,robot_3cam,11.81,-27.96
sharedlam2,030000,raw,robot_3cam,61.35,-35.53
sharedlam2,030000,raw,robot_3cam,32.57,-21.01
sharedlam2,030000,raw,robot_3cam,-8.33,-57.28
sharedlam2,030000,raw,robot_3cam,41.58,10.54
sharedlam2,030000,raw,robot_3cam,52.82,13.72
sharedlam2,030000,raw,robot_3cam,-6.7,-37.87
sharedlam2,030000,raw,robot_3cam,45.45,-33.32
sharedlam2,030000,raw,robot_3cam,45.28,9.05
sharedlam2,030000,raw,robot_3cam,4.19,-55.07
sharedlam2,030000,raw,robot_3cam,44.86,-37.15
sharedlam2,030000,raw,robot_3cam,45.85,-30.59
sharedlam2,030000,raw,robot_3cam,46.33,-55.04
sharedlam2,030000,raw,robot_3cam,23.8,-47.49
sharedlam2,030000,raw,robot_3cam,53.72,-14.43
sharedlam2,030000,raw,robot_3cam,-7.63,-61.44
sharedlam2,030000,raw,robot_3cam,47.6,31.28
sharedlam2,030000,raw,robot_3cam,40.35,-53.85
sharedlam2,030000,raw,robot_3cam,59.01,-30.2
sharedlam2,030000,raw,robot_3cam,20.07,-59.88
sharedlam2,030000,raw,robot_3cam,23.5,-36.35
sharedlam2,030000,raw,robot_3cam,-11.24,-49.15
sharedlam2,030000,raw,robot_3cam,49.05,0.69
sharedlam2,030000,raw,robot_3cam,-65.61,-34.14
sharedlam2,030000,raw,robot_3cam,34.13,-23.92
sharedlam2,030000,raw,robot_3cam,24.3,-41.56
sharedlam2,030000,raw,robot_3cam,22.72,-42.54
sharedlam2,030000,raw,robot_3cam,38.55,4.82
sharedlam2,030000,raw,robot_3cam,74.65,-12.37
sharedlam2,030000,raw,robot_3cam,4.63,-42.38
sharedlam2,030000,raw,robot_3cam,-67.8,-26.98
sharedlam2,030000,raw,robot_3cam,40.43,4.25
sharedlam2,030000,raw,robot_3cam,-2.5,-41.55
