model,model_label,view,source,tsne_x,tsne_y
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-4.69,-42.98
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-10.99,-42.49
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,57.67,1.36
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,13.31,-0.8
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,14.44,-47.43
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-3.05,-64.28
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,67.65,-11.56
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-56.11,-43.36
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,19.82,-43.41
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,42.81,8.85
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,11.29,-71.17
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-28.86,-20.19
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,24.71,-25.22
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,39.48,-33.88
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.78,-39.67
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-10.38,-14.34
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,39.05,18.41
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,7.71,-64.09
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-39.52,-16.73
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,5.23,-76.37
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,46.35,13.29
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,58.42,-22.7
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,35.23,-6.68
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,49.0,-12.06
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-51.8,-41.65
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-44.74,-46.54
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,46.01,5.81
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,41.41,-48.07
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,47.22,-44.11
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-33.11,-18.77
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,43.79,6.17
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,37.09,-47.3
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-46.93,-36.6
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-5.31,-14.29
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,43.36,50.16
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,73.68,-7.08
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,3.9,-66.21
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.04,-65.76
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-23.24,12.36
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-15.82,-33.6
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,27.49,-7.27
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,67.76,5.1
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-8.13,-13.12
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,51.35,19.66
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,46.53,-32.33
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,70.86,-0.71
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,6.58,-19.49
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-47.52,-35.83
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-0.26,-19.72
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.05,-14.5
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-0.43,-19.95
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-10.09,-50.62
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,31.15,-51.8
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,12.73,-43.8
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,15.01,-68.52
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,47.99,-40.86
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-39.45,-47.15
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-2.48,-60.7
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,67.58,-6.73
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,64.74,8.86
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-7.88,-4.77
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,39.79,-35.88
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,58.6,2.63
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,48.32,-12.87
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-18.0,-43.1
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-42.67,-28.48
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-52.7,-41.35
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,39.73,10.55
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-45.12,-43.82
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,53.52,-20.88
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,21.29,-17.18
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-50.29,-29.13
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,54.79,-23.06
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-49.18,-35.75
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-11.72,-42.53
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,37.64,-48.5
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-1.56,-64.83
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,6.34,-19.16
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-0.8,-62.39
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-53.18,-41.35
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,37.33,-44.7
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,51.19,-37.04
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.14,-64.9
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-43.88,-30.29
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,10.16,-41.49
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-45.81,-33.93
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,39.87,10.85
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,37.29,-44.5
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-3.89,-48.07
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-63.73,-23.69
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,41.58,9.0
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,29.59,-12.55
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,30.75,-15.09
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-8.52,-41.75
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,58.86,-8.48
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,12.29,-72.85
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-4.31,-19.62
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,58.7,-14.88
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-7.25,-46.74
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,48.5,-30.78
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,65.95,3.13
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-43.05,-22.74
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-9.57,-14.76
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,42.33,-49.23
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,46.39,-44.31
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,40.34,-39.01
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,49.39,-12.97
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,6.96,-68.87
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-40.01,-46.92
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-7.73,-45.8
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-10.8,-42.48
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.19,-61.54
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,44.27,18.59
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,76.79,-15.32
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,15.45,-50.71
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.34,-40.78
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,23.15,-19.95
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-32.0,-18.82
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,44.8,5.89
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,5.48,-66.54
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,25.18,-38.5
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-36.66,-45.28
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-15.5,-42.64
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,26.98,-18.41
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,54.91,-41.04
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,39.01,-42.41
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-38.17,-22.02
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,41.56,-12.09
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,33.93,-42.13
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,15.39,-3.9
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,71.08,4.5
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,55.05,-9.67
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,33.82,-5.74
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,55.27,-29.73
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,50.96,-6.31
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,26.64,-25.6
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,5.33,-36.94
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,45.17,18.76
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,44.86,13.91
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,28.36,-48.18
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-50.35,-42.58
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-57.32,-39.99
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.62,-9.75
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,10.23,-45.87
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,3.0,-34.79
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,63.8,-13.86
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,18.26,-66.75
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-5.41,-21.86
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-17.63,-12.99
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-41.78,-48.92
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,45.95,23.84
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,4.56,-63.91
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-18.07,-16.65
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,25.86,-45.82
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,29.3,-40.9
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,43.79,-4.71
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-34.66,-6.66
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,15.76,-49.21
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,27.99,-45.75
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,43.91,-5.88
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,58.15,-38.23
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,37.08,14.2
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-0.37,-69.42
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-10.47,6.74
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,5.93,-37.89
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,23.21,-16.37
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-50.0,1.35
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,41.25,-8.81
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,46.56,14.62
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,44.2,9.73
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,46.88,-42.03
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,28.81,-22.53
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,53.98,0.61
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,4.01,-35.91
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,30.34,-40.99
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,4.53,-37.57
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,36.06,-22.64
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,20.59,-23.58
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,15.15,-5.48
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,49.33,-42.71
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,32.69,60.55
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,29.33,-50.66
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-0.54,-50.67
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.5,-46.02
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,59.03,4.48
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-27.87,-27.19
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,57.32,-8.61
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-8.84,-16.27
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,60.31,-11.2
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,61.33,-23.4
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,11.74,-40.66
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,16.45,-2.01
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,55.03,-40.44
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-53.6,-36.59
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,43.03,-45.55
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-6.63,-45.11
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,27.67,-21.6
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-33.02,-45.94
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,16.09,-71.15
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-31.87,-34.29
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,40.27,9.86
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,65.68,5.51
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,57.3,-6.28
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-4.54,-22.37
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-61.49,-25.1
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,28.01,-13.95
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,51.44,-43.34
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,38.74,-33.97
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,45.58,-32.56
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,27.93,-17.01
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,9.72,-21.85
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-44.52,-27.18
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,15.06,-30.97
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-58.34,-33.45
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-9.58,-37.76
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,4.8,-49.7
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,15.7,-5.19
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,4.56,-63.21
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,55.85,-18.43
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,41.98,18.01
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,12.34,-26.38
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,35.59,-48.84
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,34.25,-8.64
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-40.15,-27.66
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,56.94,-23.43
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-55.82,-34.94
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-21.27,-29.14
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,28.69,-24.15
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,4.66,-1.32
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,42.17,4.26
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-60.58,-29.28
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,55.6,-20.49
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-60.72,-20.63
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,41.07,-38.62
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,37.95,-6.19
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,46.16,-3.65
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,50.99,-5.27
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-27.65,-18.08
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,46.35,-6.48
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-59.43,-15.95
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-30.98,-46.02
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-54.57,-27.82
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-5.59,-43.61
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,1.71,-66.25
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-6.07,-45.65
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,0.27,-46.9
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,62.08,-25.17
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,3.43,-50.77
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-29.43,-30.38
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,28.38,-7.54
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,5.36,-40.17
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-52.96,-36.07
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-5.93,-13.42
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,-36.91,-17.41
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,61.3,-22.0
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,56.93,-6.78
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,1.64,-61.11
sharedlam3side,side only,motion (xyz) subspace (3-D),robot_3cam,39.64,-6.63
